regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,64,48,0.75,4.0,1024,16384,1024,4096,3328,8577.236,8635.878,8696.982,2.042
mixed,64,48,0.75,4.0,1024,16384,2048,8192,6656,8830.298,8932.165,9012.105,1.7847
mixed,64,48,0.75,4.0,1024,16384,4096,16384,13312,9350.172,9563.478,9659.863,1.4519
mixed,64,48,0.75,4.0,1024,16384,8192,32768,26624,10356.952,10837.356,10875.606,1.0796
mixed,64,48,0.75,4.0,4096,0,128,512,416,3747.018,3766.283,3820.939,3.837
mixed,64,48,0.75,4.0,4096,0,256,1024,832,3782.233,3810.232,3862.586,2.8698
mixed,64,48,0.75,4.0,4096,0,512,2048,1664,3850.199,3879.82,3946.123,3.2384
mixed,64,48,0.75,4.0,4096,0,1024,4096,3328,3978.922,4039.642,4094.715,1.907
mixed,64,48,0.75,4.0,4096,0,2048,8192,6656,4231.848,4343.434,4410.334,1.5995
mixed,64,48,0.75,4.0,4096,0,4096,16384,13312,4735.099,4975.534,5030.572,1.2289
mixed,64,48,0.75,4.0,4096,0,8192,32768,26624,5755.279,6223.135,6278.208,1.1177
mixed,64,48,0.75,4.0,4096,512,128,512,416,4877.1,4888.46,4941.82,5.6972
mixed,64,48,0.75,4.0,4096,512,256,1024,832,4911.358,4929.196,4990.054,4.4117
mixed,64,48,0.75,4.0,4096,512,512,2048,1664,4976.752,5010.285,5072.109,2.8437
mixed,64,48,0.75,4.0,4096,512,1024,4096,3328,5103.437,5190.941,5221.596,1.3503
mixed,64,48,0.75,4.0,4096,512,2048,8192,6656,5358.256,5475.116,5554.417,1.6786
mixed,64,48,0.75,4.0,4096,512,4096,16384,13312,5870.623,6102.879,6146.254,1.1868
mixed,64,48,0.75,4.0,4096,512,8192,32768,26624,6903.088,7359.394,7396.542,1.0814
mixed,64,48,0.75,4.0,4096,2048,128,512,416,6834.051,6823.526,6890.736,
mixed,64,48,0.75,4.0,4096,2048,256,1024,832,6852.148,6872.421,6936.964,4.1837
mixed,64,48,0.75,4.0,4096,2048,512,2048,1664,6931.251,6954.355,7015.57,3.6495
mixed,64,48,0.75,4.0,4096,2048,1024,4096,3328,7047.489,7111.394,7173.983,1.9794
mixed,64,48,0.75,4.0,4096,2048,2048,8192,6656,7297.27,7416.691,7479.524,1.5261
mixed,64,48,0.75,4.0,4096,2048,4096,16384,13312,7810.712,8045.382,8103.3,1.2468
mixed,64,48,0.75,4.0,4096,2048,8192,32768,26624,8843.524,9301.881,9344.136,1.0922
mixed,64,48,0.75,4.0,4096,8192,128,512,416,14793.96,14965.084,15166.519,2.1771
mixed,64,48,0.75,4.0,4096,8192,256,1024,832,14787.318,14878.938,14811.675,0.2658
mixed,64,48,0.75,4.0,4096,8192,512,2048,1664,14777.736,15036.105,14969.896,0.7437
mixed,64,48,0.75,4.0,4096,8192,1024,4096,3328,15090.999,15111.703,15047.128,-2.119
mixed,64,48,0.75,4.0,4096,8192,2048,8192,6656,15173.436,15298.634,15351.385,1.4213
mixed,64,48,0.75,4.0,4096,8192,4096,16384,13312,15666.178,16101.196,15993.228,0.7518
mixed,64,48,0.75,4.0,4096,8192,8192,32768,26624,16766.973,17161.022,17220.768,1.1516
mixed,64,48,0.75,4.0,4096,16384,128,512,416,25893.015,26101.448,25924.375,0.1505
mixed,64,48,0.75,4.0,4096,16384,256,1024,832,26387.176,25946.582,26244.331,
mixed,64,48,0.75,4.0,4096,16384,512,2048,1664,25843.043,26739.822,26334.217,0.5477
mixed,64,48,0.75,4.0,4096,16384,1024,4096,3328,25917.592,25911.526,26178.747,
mixed,64,48,0.75,4.0,4096,16384,2048,8192,6656,26635.34,26342.677,26428.073,
mixed,64,48,0.75,4.0,4096,16384,4096,16384,13312,26183.688,26683.275,27400.181,2.435
mixed,64,48,0.75,4.0,4096,16384,8192,32768,26624,27781.582,27967.323,27720.878,-0.3268
pure,64,58,0.9062,4.0,0,0,128,512,476,169.361,172.308,169.936,0.195
pure,64,58,0.9062,4.0,0,0,256,1024,952,201.68,211.251,210.897,0.963
pure,64,58,0.9062,4.0,0,0,512,2048,1904,275.663,292.691,289.456,0.81
pure,64,58,0.9062,4.0,0,0,1024,4096,3808,430.676,454.21,454.385,1.0074
pure,64,58,0.9062,4.0,0,0,2048,8192,7616,726.608,769.571,843.104,2.7115
pure,64,58,0.9062,4.0,0,0,4096,16384,15232,1305.412,1393.492,1466.98,1.8343
pure,64,58,0.9062,4.0,0,0,8192,32768,30464,2471.014,2642.807,2716.375,1.4282
mixed,64,58,0.9062,4.0,16,0,128,512,476,205.489,208.162,192.848,-4.7291
mixed,64,58,0.9062,4.0,16,0,256,1024,952,238.865,246.738,230.016,-1.1241
mixed,64,58,0.9062,4.0,16,0,512,2048,1904,295.952,310.833,311.841,1.0678
mixed,64,58,0.9062,4.0,16,0,1024,4096,3808,451.443,474.929,472.161,0.8821
mixed,64,58,0.9062,4.0,16,0,2048,8192,7616,744.369,789.345,786.482,0.9363
mixed,64,58,0.9062,4.0,16,0,4096,16384,15232,1322.355,1415.253,1496.629,1.876
mixed,64,58,0.9062,4.0,16,0,8192,32768,30464,2480.135,2654.102,2734.63,1.4629
mixed,64,58,0.9062,4.0,16,512,128,512,476,235.905,246.049,242.816,0.6813
mixed,64,58,0.9062,4.0,16,512,256,1024,952,282.094,290.176,289.889,0.9645
mixed,64,58,0.9062,4.0,16,512,512,2048,1904,358.56,373.168,371.072,0.8564
mixed,64,58,0.9062,4.0,16,512,1024,4096,3808,509.057,532.8,532.113,0.9711
mixed,64,58,0.9062,4.0,16,512,2048,8192,7616,802.418,846.707,843.075,0.918
mixed,64,58,0.9062,4.0,16,512,4096,16384,15232,1379.829,1472.581,1466.789,0.9376
mixed,64,58,0.9062,4.0,16,512,8192,32768,30464,2538.245,2710.423,2740.709,1.1759
mixed,64,58,0.9062,4.0,16,2048,128,512,476,253.457,263.474,261.087,0.7617
mixed,64,58,0.9062,4.0,16,2048,256,1024,952,330.098,347.714,348.128,1.0235
mixed,64,58,0.9062,4.0,16,2048,512,2048,1904,459.238,489.442,486.018,0.8867
mixed,64,58,0.9062,4.0,16,2048,1024,4096,3808,628.29,653.298,647.489,0.7677
mixed,64,58,0.9062,4.0,16,2048,2048,8192,7616,919.475,964.595,961.043,0.9213
mixed,64,58,0.9062,4.0,16,2048,4096,16384,15232,1498.708,1584.548,1582.899,0.9808
mixed,64,58,0.9062,4.0,16,2048,8192,32768,30464,2659.367,2835.448,2837.335,1.0107
mixed,64,58,0.9062,4.0,16,8192,128,512,476,389.984,385.327,383.89,
mixed,64,58,0.9062,4.0,16,8192,256,1024,952,473.377,481.824,477.953,0.5417
mixed,64,58,0.9062,4.0,16,8192,512,2048,1904,498.223,504.737,502.225,0.6143
mixed,64,58,0.9062,4.0,16,8192,1024,4096,3808,765.152,818.144,820.435,1.0432
mixed,64,58,0.9062,4.0,16,8192,2048,8192,7616,1328.901,1417.141,1412.612,0.9487
mixed,64,58,0.9062,4.0,16,8192,4096,16384,15232,1957.621,2042.917,2043.044,1.0015
mixed,64,58,0.9062,4.0,16,8192,8192,32768,30464,3118.296,3300.071,3301.575,1.0083
mixed,64,58,0.9062,4.0,16,16384,128,512,476,556.642,558.45,555.424,-0.6739
mixed,64,58,0.9062,4.0,16,16384,256,1024,952,592.368,601.73,602.048,1.0341
mixed,64,58,0.9062,4.0,16,16384,512,2048,1904,751.266,766.531,760.594,0.6111
mixed,64,58,0.9062,4.0,16,16384,1024,4096,3808,809.297,813.824,811.65,0.5197
mixed,64,58,0.9062,4.0,16,16384,2048,8192,7616,1347.573,1437.795,1435.331,0.9727
mixed,64,58,0.9062,4.0,16,16384,4096,16384,15232,2473.093,2643.478,2643.75,1.0016
mixed,64,58,0.9062,4.0,16,16384,8192,32768,30464,3742.056,3897.928,3895.962,0.9874
mixed,64,58,0.9062,4.0,64,0,128,512,476,185.553,190.031,188.544,0.668
mixed,64,58,0.9062,4.0,64,0,256,1024,952,222.477,229.248,229.504,1.0378
mixed,64,58,0.9062,4.0,64,0,512,2048,1904,295.266,309.889,307.394,0.8294
mixed,64,58,0.9062,4.0,64,0,1024,4096,3808,447.825,471.264,453.139,0.2267
mixed,64,58,0.9062,4.0,64,0,2048,8192,7616,734.945,777.89,763.06,0.6547
mixed,64,58,0.9062,4.0,64,0,4096,16384,15232,1303.427,1394.643,1386.98,0.916
mixed,64,58,0.9062,4.0,64,0,8192,32768,30464,2466.039,2634.663,2630.887,0.9776
mixed,64,58,0.9062,4.0,64,512,128,512,476,226.897,231.471,229.023,0.4648
mixed,64,58,0.9062,4.0,64,512,256,1024,952,263.489,271.312,271.395,1.0106
mixed,64,58,0.9062,4.0,64,512,512,2048,1904,340.433,354.928,353.538,0.9041
mixed,64,58,0.9062,4.0,64,512,1024,4096,3808,493.058,515.49,516.53,1.0464
mixed,64,58,0.9062,4.0,64,512,2048,8192,7616,788.483,835.761,826.129,0.7963
mixed,64,58,0.9062,4.0,64,512,4096,16384,15232,1371.459,1462.866,1455.348,0.9177
mixed,64,58,0.9062,4.0,64,512,8192,32768,30464,2550.101,2726.311,2704.278,0.875
mixed,64,58,0.9062,4.0,64,2048,128,512,476,345.555,347.023,346.096,0.3687
mixed,64,58,0.9062,4.0,64,2048,256,1024,952,382.146,388.483,387.984,0.9213
mixed,64,58,0.9062,4.0,64,2048,512,2048,1904,461.153,470.529,468.641,0.7986
mixed,64,58,0.9062,4.0,64,2048,1024,4096,3808,607.043,631.49,626.899,0.8122
mixed,64,58,0.9062,4.0,64,2048,2048,8192,7616,902.513,944.723,941.746,0.9295
mixed,64,58,0.9062,4.0,64,2048,4096,16384,15232,1488.324,1580.483,1579.957,0.9943
mixed,64,58,0.9062,4.0,64,2048,8192,32768,30464,2663.175,2838.374,2828.633,0.9444
mixed,64,58,0.9062,4.0,64,8192,128,512,476,807.587,810.61,810.721,1.0367
mixed,64,58,0.9062,4.0,64,8192,256,1024,952,843.68,851.282,852.545,1.1663
mixed,64,58,0.9062,4.0,64,8192,512,2048,1904,916.724,930.707,931.62,1.0653
mixed,64,58,0.9062,4.0,64,8192,1024,4096,3808,1060.579,1085.315,1088.61,1.1332
mixed,64,58,0.9062,4.0,64,8192,2048,8192,7616,1357.874,1400.836,1397.781,0.9289
mixed,64,58,0.9062,4.0,64,8192,4096,16384,15232,1936.741,2027.971,2027.7,0.997
mixed,64,58,0.9062,4.0,64,8192,8192,32768,30464,3121.912,3293.354,3284.888,0.9506
mixed,64,58,0.9062,4.0,64,16384,128,512,476,1406.916,1410.676,1409.941,0.8045
mixed,64,58,0.9062,4.0,64,16384,256,1024,952,1443.045,1450.404,1450.624,1.03
mixed,64,58,0.9062,4.0,64,16384,512,2048,1904,1515.443,1531.665,1527.938,0.7703
mixed,64,58,0.9062,4.0,64,16384,1024,4096,3808,1663.189,1687.924,1689.236,1.0531
mixed,64,58,0.9062,4.0,64,16384,2048,8192,7616,1965.141,2009.236,2007.99,0.9717
mixed,64,58,0.9062,4.0,64,16384,4096,16384,15232,2552.884,2631.526,2627.54,0.9493
mixed,64,58,0.9062,4.0,64,16384,8192,32768,30464,3706.713,3890.601,3884.49,0.9668
mixed,64,58,0.9062,4.0,256,0,128,512,476,352.496,357.503,355.486,0.5972
mixed,64,58,0.9062,4.0,256,0,256,1024,952,387.872,397.937,393.951,0.604
mixed,64,58,0.9062,4.0,256,0,512,2048,1904,460.612,478.561,470.001,0.5231
mixed,64,58,0.9062,4.0,256,0,1024,4096,3808,610.257,634.0,614.996,0.1996
mixed,64,58,0.9062,4.0,256,0,2048,8192,7616,892.931,936.723,890.994,-0.0442
mixed,64,58,0.9062,4.0,256,0,4096,16384,15232,1439.796,1523.235,1455.861,0.1925
mixed,64,58,0.9062,4.0,256,0,8192,32768,30464,2566.918,2734.503,2698.711,0.7864
mixed,64,58,0.9062,4.0,256,512,128,512,476,516.033,518.69,517.331,0.4884
mixed,64,58,0.9062,4.0,256,512,256,1024,952,554.017,560.786,556.93,0.4303
mixed,64,58,0.9062,4.0,256,512,512,2048,1904,627.969,641.026,643.362,1.1789
mixed,64,58,0.9062,4.0,256,512,1024,4096,3808,778.916,798.146,797.297,0.9559
mixed,64,58,0.9062,4.0,256,512,2048,8192,7616,1067.859,1113.62,1111.377,0.951
mixed,64,58,0.9062,4.0,256,512,4096,16384,15232,1650.742,1742.182,1733.03,0.8999
mixed,64,58,0.9062,4.0,256,512,8192,32768,30464,2819.032,3006.214,2987.448,0.8997
mixed,64,58,0.9062,4.0,256,2048,128,512,476,968.962,975.364,975.474,1.0172
mixed,64,58,0.9062,4.0,256,2048,256,1024,952,1006.435,1016.165,1014.178,0.7958
mixed,64,58,0.9062,4.0,256,2048,512,2048,1904,1079.988,1093.188,1092.178,0.9235
mixed,64,58,0.9062,4.0,256,2048,1024,4096,3808,1225.889,1250.592,1252.675,1.0843
mixed,64,58,0.9062,4.0,256,2048,2048,8192,7616,1521.155,1566.021,1560.785,0.8833
mixed,64,58,0.9062,4.0,256,2048,4096,16384,15232,2105.48,2194.805,2185.653,0.8975
mixed,64,58,0.9062,4.0,256,2048,8192,32768,30464,3283.114,3455.017,3431.592,0.8637
mixed,64,58,0.9062,4.0,256,8192,128,512,476,2721.109,2724.295,2726.583,1.7186
mixed,64,58,0.9062,4.0,256,8192,256,1024,952,2801.048,2810.951,2804.181,0.3164
mixed,64,58,0.9062,4.0,256,8192,512,2048,1904,2881.559,2895.207,2895.111,0.9929
mixed,64,58,0.9062,4.0,256,8192,1024,4096,3808,3027.095,3057.239,3048.966,0.7256
mixed,64,58,0.9062,4.0,256,8192,2048,8192,7616,3323.384,3363.448,3360.056,0.9154
mixed,64,58,0.9062,4.0,256,8192,4096,16384,15232,3911.672,3990.408,3985.034,0.9317
mixed,64,58,0.9062,4.0,256,8192,8192,32768,30464,5080.635,5257.132,5242.317,0.9161
mixed,64,58,0.9062,4.0,256,16384,128,512,476,5150.492,5130.461,5132.62,
mixed,64,58,0.9062,4.0,256,16384,256,1024,952,5138.828,5132.746,5132.845,
mixed,64,58,0.9062,4.0,256,16384,512,2048,1904,5182.636,5292.08,5291.839,0.9978
mixed,64,58,0.9062,4.0,256,16384,1024,4096,3808,5434.542,5462.845,5461.26,0.944
mixed,64,58,0.9062,4.0,256,16384,2048,8192,7616,5726.124,5791.627,5777.421,0.7831
mixed,64,58,0.9062,4.0,256,16384,4096,16384,15232,6331.102,6411.792,6401.472,0.8721
mixed,64,58,0.9062,4.0,256,16384,8192,32768,30464,7497.585,7660.802,7653.188,0.9534
mixed,64,58,0.9062,4.0,1024,0,128,512,476,720.466,721.284,722.131,2.0367
mixed,64,58,0.9062,4.0,1024,0,256,1024,952,751.425,762.245,762.944,1.0647
mixed,64,58,0.9062,4.0,1024,0,512,2048,1904,828.467,842.691,840.354,0.8357
mixed,64,58,0.9062,4.0,1024,0,1024,4096,3808,983.444,1009.762,1004.259,0.7909
mixed,64,58,0.9062,4.0,1024,0,2048,8192,7616,1276.486,1321.429,1394.915,2.6351
mixed,64,58,0.9062,4.0,1024,0,4096,16384,15232,1859.171,1945.619,2020.917,1.871
mixed,64,58,0.9062,4.0,1024,0,8192,32768,30464,3025.108,3198.217,3266.52,1.3946
mixed,64,58,0.9062,4.0,1024,512,128,512,476,1120.578,1125.329,1126.689,1.2863
mixed,64,58,0.9062,4.0,1024,512,256,1024,952,1161.653,1167.092,1169.797,1.4972
mixed,64,58,0.9062,4.0,1024,512,512,2048,1904,1232.787,1246.064,1244.945,0.9157
mixed,64,58,0.9062,4.0,1024,512,1024,4096,3808,1388.962,1409.972,1409.111,0.959
mixed,64,58,0.9062,4.0,1024,512,2048,8192,7616,1680.949,1726.258,1798.196,2.5877
mixed,64,58,0.9062,4.0,1024,512,4096,16384,15232,2261.298,2352.946,2426.26,1.8
mixed,64,58,0.9062,4.0,1024,512,8192,32768,30464,3429.252,3599.976,3674.663,1.4375
mixed,64,58,0.9062,4.0,1024,2048,128,512,476,1820.342,1822.675,1822.119,0.7613
mixed,64,58,0.9062,4.0,1024,2048,256,1024,952,1857.044,1862.084,1863.94,1.3684
mixed,64,58,0.9062,4.0,1024,2048,512,2048,1904,1924.645,1940.004,1935.907,0.7332
mixed,64,58,0.9062,4.0,1024,2048,1024,4096,3808,2077.396,2096.713,2098.676,1.1016
mixed,64,58,0.9062,4.0,1024,2048,2048,8192,7616,2369.685,2406.327,2491.702,3.33
mixed,64,58,0.9062,4.0,1024,2048,4096,16384,15232,2945.079,3033.22,3106.215,1.8282
mixed,64,58,0.9062,4.0,1024,2048,8192,32768,30464,4122.408,4289.467,4359.724,1.4206
mixed,64,58,0.9062,4.0,1024,8192,128,512,476,4626.396,4623.274,4635.674,
mixed,64,58,0.9062,4.0,1024,8192,256,1024,952,4674.265,4671.773,4671.898,
mixed,64,58,0.9062,4.0,1024,8192,512,2048,1904,4733.647,4743.85,4748.493,1.4551
mixed,64,58,0.9062,4.0,1024,8192,1024,4096,3808,4870.522,4899.035,4914.959,1.5585
mixed,64,58,0.9062,4.0,1024,8192,2048,8192,7616,5175.789,5207.43,5303.868,4.0479
mixed,64,58,0.9062,4.0,1024,8192,4096,16384,15232,5763.535,5840.831,5921.806,2.0476
mixed,64,58,0.9062,4.0,1024,8192,8192,32768,30464,6918.673,7107.297,7161.568,1.2877
mixed,64,58,0.9062,4.0,1024,16384,128,512,476,8361.221,8373.521,8370.93,0.7894
mixed,64,58,0.9062,4.0,1024,16384,256,1024,952,8401.301,8419.939,8414.197,0.6919
mixed,64,58,0.9062,4.0,1024,16384,512,2048,1904,8476.897,8480.928,8480.34,0.8539
mixed,64,58,0.9062,4.0,1024,16384,1024,4096,3808,8616.308,8631.157,8635.493,1.292
mixed,64,58,0.9062,4.0,1024,16384,2048,8192,7616,8914.756,8953.0,9026.775,2.9291
mixed,64,58,0.9062,4.0,1024,16384,4096,16384,15232,9473.737,9568.454,9657.065,1.9355
mixed,64,58,0.9062,4.0,1024,16384,8192,32768,30464,10668.796,10833.001,10893.788,1.3702
mixed,64,58,0.9062,4.0,4096,0,128,512,476,3759.207,3763.559,3772.135,2.971
mixed,64,58,0.9062,4.0,4096,0,256,1024,952,3789.019,3805.148,3806.393,1.0772
mixed,64,58,0.9062,4.0,4096,0,512,2048,1904,3865.19,3877.901,3880.442,1.1999
mixed,64,58,0.9062,4.0,4096,0,1024,4096,3808,4011.033,4050.155,4032.444,0.5473
mixed,64,58,0.9062,4.0,4096,0,2048,8192,7616,4302.922,4346.378,4427.226,2.8604
mixed,64,58,0.9062,4.0,4096,0,4096,16384,15232,4887.885,4964.814,5036.926,1.9374
mixed,64,58,0.9062,4.0,4096,0,8192,32768,30464,6045.68,6226.001,6312.527,1.4798
mixed,64,58,0.9062,4.0,4096,512,128,512,476,4879.436,4883.132,4878.894,-0.1469
mixed,64,58,0.9062,4.0,4096,512,256,1024,952,4914.331,4931.273,4923.145,0.5202
mixed,64,58,0.9062,4.0,4096,512,512,2048,1904,4988.635,5010.732,5010.513,0.99
mixed,64,58,0.9062,4.0,4096,512,1024,4096,3808,5133.872,5156.734,5162.204,1.2392
mixed,64,58,0.9062,4.0,4096,512,2048,8192,7616,5433.534,5479.023,5547.568,2.5068
mixed,64,58,0.9062,4.0,4096,512,4096,16384,15232,6011.123,6097.727,6171.168,1.848
mixed,64,58,0.9062,4.0,4096,512,8192,32768,30464,7178.494,7351.668,7418.324,1.3849
mixed,64,58,0.9062,4.0,4096,2048,128,512,476,6822.637,6829.54,6825.153,0.3645
mixed,64,58,0.9062,4.0,4096,2048,256,1024,952,6869.955,6867.297,6870.049,
mixed,64,58,0.9062,4.0,4096,2048,512,2048,1904,6938.067,6942.144,6981.635,10.6876
mixed,64,58,0.9062,4.0,4096,2048,1024,4096,3808,7086.375,7103.698,7123.022,2.1155
mixed,64,58,0.9062,4.0,4096,2048,2048,8192,7616,7376.739,7417.205,7491.286,2.8307
mixed,64,58,0.9062,4.0,4096,2048,4096,16384,15232,7955.864,8041.782,8113.284,1.8322
mixed,64,58,0.9062,4.0,4096,2048,8192,32768,30464,9122.665,9312.604,9374.637,1.3266
mixed,64,58,0.9062,4.0,4096,8192,128,512,476,14710.692,15068.311,14920.15,0.5857
mixed,64,58,0.9062,4.0,4096,8192,256,1024,952,14763.304,14922.041,14904.698,0.8907
mixed,64,58,0.9062,4.0,4096,8192,512,2048,1904,14809.573,14996.743,14895.672,0.46
mixed,64,58,0.9062,4.0,4096,8192,1024,4096,3808,15093.352,14983.27,15104.663,
mixed,64,58,0.9062,4.0,4096,8192,2048,8192,7616,15247.017,15299.002,15568.329,6.1809
mixed,64,58,0.9062,4.0,4096,8192,4096,16384,15232,15826.169,15917.766,15986.807,1.7537
mixed,64,58,0.9062,4.0,4096,8192,8192,32768,30464,16990.446,17312.35,17220.033,0.7132
mixed,64,58,0.9062,4.0,4096,16384,128,512,476,25583.353,26239.144,25995.414,0.6283
mixed,64,58,0.9062,4.0,4096,16384,256,1024,952,25891.113,26013.139,26014.198,1.0087
mixed,64,58,0.9062,4.0,4096,16384,512,2048,1904,25926.835,25710.524,26526.669,
mixed,64,58,0.9062,4.0,4096,16384,1024,4096,3808,26384.467,25832.663,26818.712,
mixed,64,58,0.9062,4.0,4096,16384,2048,8192,7616,26650.203,26339.334,27129.643,
mixed,64,58,0.9062,4.0,4096,16384,4096,16384,15232,27274.993,26577.503,26491.494,
mixed,64,58,0.9062,4.0,4096,16384,8192,32768,30464,27996.143,28262.797,28009.501,0.0501
pure,128,1,0.0078,4.0,0,0,128,512,131,151.63,287.97,221.344,0.5113
pure,128,1,0.0078,4.0,0,0,256,1024,262,245.889,370.784,248.273,0.0191
pure,128,1,0.0078,4.0,0,0,512,2048,524,288.08,529.808,288.45,0.0015
pure,128,1,0.0078,4.0,0,0,1024,4096,1048,369.584,846.034,370.512,0.0019
pure,128,1,0.0078,4.0,0,0,2048,8192,2096,536.191,1475.715,531.409,-0.0051
pure,128,1,0.0078,4.0,0,0,4096,16384,4192,856.259,2724.538,850.178,-0.0033
pure,128,1,0.0078,4.0,0,0,8192,32768,8384,1502.5,5212.221,1478.052,-0.0066
mixed,128,1,0.0078,4.0,16,0,128,512,131,191.15,325.055,260.658,0.5191
mixed,128,1,0.0078,4.0,16,0,256,1024,262,284.129,393.139,282.464,-0.0153
mixed,128,1,0.0078,4.0,16,0,512,2048,524,325.602,554.672,327.138,0.0067
mixed,128,1,0.0078,4.0,16,0,1024,4096,1048,395.171,869.058,408.961,0.0291
mixed,128,1,0.0078,4.0,16,0,2048,8192,2096,558.961,1496.964,566.706,0.0083
mixed,128,1,0.0078,4.0,16,0,4096,16384,4192,878.514,2735.736,873.232,-0.0028
mixed,128,1,0.0078,4.0,16,0,8192,32768,8384,1526.228,5226.782,1495.875,-0.0082
mixed,128,1,0.0078,4.0,16,512,128,512,131,267.409,364.56,268.72,0.0135
mixed,128,1,0.0078,4.0,16,512,256,1024,262,297.841,449.057,299.057,0.008
mixed,128,1,0.0078,4.0,16,512,512,2048,524,364.513,609.937,365.217,0.0029
mixed,128,1,0.0078,4.0,16,512,1024,4096,1048,450.225,922.801,448.324,-0.004
mixed,128,1,0.0078,4.0,16,512,2048,8192,2096,612.45,1547.587,611.427,-0.0011
mixed,128,1,0.0078,4.0,16,512,4096,16384,4192,935.728,2790.823,926.371,-0.005
mixed,128,1,0.0078,4.0,16,512,8192,32768,8384,1582.453,5277.101,1547.41,-0.0095
mixed,128,1,0.0078,4.0,16,2048,128,512,131,332.497,380.447,334.834,0.0487
mixed,128,1,0.0078,4.0,16,2048,256,1024,262,339.024,483.809,338.704,-0.0022
mixed,128,1,0.0078,4.0,16,2048,512,2048,524,381.519,724.145,380.673,-0.0025
mixed,128,1,0.0078,4.0,16,2048,1024,4096,1048,486.048,1044.788,483.79,-0.004
mixed,128,1,0.0078,4.0,16,2048,2048,8192,2096,727.392,1671.203,722.356,-0.0053
mixed,128,1,0.0078,4.0,16,2048,4096,16384,4192,1054.21,2908.088,1041.907,-0.0066
mixed,128,1,0.0078,4.0,16,2048,8192,32768,8384,1696.355,5395.245,1658.675,-0.0102
mixed,128,1,0.0078,4.0,16,8192,128,512,131,449.105,497.392,448.353,-0.0156
mixed,128,1,0.0078,4.0,16,8192,256,1024,262,471.888,597.745,471.569,-0.0025
mixed,128,1,0.0078,4.0,16,8192,512,2048,524,499.666,737.04,498.113,-0.0065
mixed,128,1,0.0078,4.0,16,8192,1024,4096,1048,600.339,1180.274,599.505,-0.0014
mixed,128,1,0.0078,4.0,16,8192,2048,8192,2096,739.617,2115.957,736.449,-0.0023
mixed,128,1,0.0078,4.0,16,8192,4096,16384,4192,1197.33,3370.569,1180.388,-0.0078
mixed,128,1,0.0078,4.0,16,8192,8192,32768,8384,2156.436,5861.71,2115.029,-0.0112
mixed,128,1,0.0078,4.0,16,16384,128,512,131,603.488,671.442,605.154,0.0245
mixed,128,1,0.0078,4.0,16,16384,256,1024,262,625.666,745.328,628.129,0.0206
mixed,128,1,0.0078,4.0,16,16384,512,2048,524,672.161,907.874,669.794,-0.01
mixed,128,1,0.0078,4.0,16,16384,1024,4096,1048,748.243,1199.666,746.115,-0.0047
mixed,128,1,0.0078,4.0,16,16384,2048,8192,2096,909.441,2102.629,908.273,-0.001
mixed,128,1,0.0078,4.0,16,16384,4096,16384,4192,1213.971,3964.522,1204.931,-0.0033
mixed,128,1,0.0078,4.0,16,16384,8192,32768,8384,2148.869,6475.501,2102.231,-0.0108
mixed,128,1,0.0078,4.0,64,0,128,512,131,213.887,275.103,212.608,-0.0209
mixed,128,1,0.0078,4.0,64,0,256,1024,262,235.377,357.712,233.361,-0.0165
mixed,128,1,0.0078,4.0,64,0,512,2048,524,277.216,516.882,305.969,0.12
mixed,128,1,0.0078,4.0,64,0,1024,4096,1048,359.008,824.706,468.706,0.2356
mixed,128,1,0.0078,4.0,64,0,2048,8192,2096,520.527,1442.451,781.122,0.2827
mixed,128,1,0.0078,4.0,64,0,4096,16384,4192,836.113,2702.548,1404.819,0.3047
mixed,128,1,0.0078,4.0,64,0,8192,32768,8384,1470.804,5196.907,2651.191,0.3168
mixed,128,1,0.0078,4.0,64,512,128,512,131,256.674,319.456,256.608,-0.001
mixed,128,1,0.0078,4.0,64,512,256,1024,262,277.808,402.271,277.393,-0.0033
mixed,128,1,0.0078,4.0,64,512,512,2048,524,320.464,562.466,318.641,-0.0075
mixed,128,1,0.0078,4.0,64,512,1024,4096,1048,404.48,881.331,468.738,0.1348
mixed,128,1,0.0078,4.0,64,512,2048,8192,2096,568.61,1509.447,779.234,0.2239
mixed,128,1,0.0078,4.0,64,512,4096,16384,4192,893.108,2776.151,1406.66,0.2727
mixed,128,1,0.0078,4.0,64,512,8192,32768,8384,1535.908,5269.484,2640.995,0.296
mixed,128,1,0.0078,4.0,64,2048,128,512,131,371.566,435.073,371.298,-0.0042
mixed,128,1,0.0078,4.0,64,2048,256,1024,262,395.248,516.066,394.897,-0.0029
mixed,128,1,0.0078,4.0,64,2048,512,2048,524,436.32,676.512,436.306,-0.0001
mixed,128,1,0.0078,4.0,64,2048,1024,4096,1048,518.13,989.62,516.721,-0.003
mixed,128,1,0.0078,4.0,64,2048,2048,8192,2096,680.355,1620.563,782.467,0.1086
mixed,128,1,0.0078,4.0,64,2048,4096,16384,4192,1002.77,2874.519,1399.268,0.2118
mixed,128,1,0.0078,4.0,64,2048,8192,32768,8384,1647.715,5397.085,2643.43,0.2656
mixed,128,1,0.0078,4.0,64,8192,128,512,131,833.811,896.307,833.138,-0.0108
mixed,128,1,0.0078,4.0,64,8192,256,1024,262,855.875,974.77,854.661,-0.0102
