regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,32,2,0.0625,4.0,4096,16384,512,2048,608,13944.042,13995.178,13933.734,-0.2016
mixed,32,2,0.0625,4.0,4096,16384,1024,4096,1216,13856.701,13936.191,13862.251,0.0698
mixed,32,2,0.0625,4.0,4096,16384,2048,8192,2432,13897.069,14037.825,13889.663,-0.0526
mixed,32,2,0.0625,4.0,4096,16384,4096,16384,4864,13946.586,14334.483,14109.164,0.4191
mixed,32,2,0.0625,4.0,4096,16384,8192,32768,9728,14157.134,14753.506,14296.412,0.2335
pure,32,3,0.0938,4.0,0,0,128,512,164,81.921,133.969,115.617,0.6474
pure,32,3,0.0938,4.0,0,0,256,1024,328,131.744,145.136,128.112,-0.2712
pure,32,3,0.0938,4.0,0,0,512,2048,656,137.392,170.991,141.681,0.1277
pure,32,3,0.0938,4.0,0,0,1024,4096,1312,152.785,220.994,152.45,-0.0049
pure,32,3,0.0938,4.0,0,0,2048,8192,2624,183.951,325.17,190.383,0.0455
pure,32,3,0.0938,4.0,0,0,4096,16384,5248,252.113,524.401,254.993,0.0106
pure,32,3,0.0938,4.0,0,0,8192,32768,10496,384.418,934.547,381.921,-0.0045
mixed,32,3,0.0938,4.0,16,0,128,512,164,96.224,147.567,129.666,0.6513
mixed,32,3,0.0938,4.0,16,0,256,1024,328,143.139,160.848,138.817,-0.2441
mixed,32,3,0.0938,4.0,16,0,512,2048,656,147.551,186.128,152.415,0.1261
mixed,32,3,0.0938,4.0,16,0,1024,4096,1312,169.201,240.946,176.639,0.1037
mixed,32,3,0.0938,4.0,16,0,2048,8192,2624,207.424,349.392,224.897,0.1231
mixed,32,3,0.0938,4.0,16,0,4096,16384,5248,268.288,550.593,312.255,0.1557
mixed,32,3,0.0938,4.0,16,0,8192,32768,10496,405.522,957.315,492.434,0.1575
mixed,32,3,0.0938,4.0,16,512,128,512,164,172.785,190.879,139.377,-1.8463
mixed,32,3,0.0938,4.0,16,512,256,1024,328,154.911,165.184,151.263,-0.3552
mixed,32,3,0.0938,4.0,16,512,512,2048,656,156.289,236.56,157.825,0.0191
mixed,32,3,0.0938,4.0,16,512,1024,4096,1312,174.401,297.792,210.689,0.2941
mixed,32,3,0.0938,4.0,16,512,2048,8192,2624,258.048,400.897,219.648,-0.2688
mixed,32,3,0.0938,4.0,16,512,4096,16384,5248,324.577,597.058,310.606,-0.0513
mixed,32,3,0.0938,4.0,16,512,8192,32768,10496,456.305,988.226,481.282,0.047
mixed,32,3,0.0938,4.0,16,2048,128,512,164,157.985,198.608,157.472,-0.0126
mixed,32,3,0.0938,4.0,16,2048,256,1024,328,157.216,179.008,160.032,0.1292
mixed,32,3,0.0938,4.0,16,2048,512,2048,656,212.192,274.914,202.495,-0.1546
mixed,32,3,0.0938,4.0,16,2048,1024,4096,1312,230.096,257.618,184.287,-1.6644
mixed,32,3,0.0938,4.0,16,2048,2048,8192,2624,292.673,499.458,274.562,-0.0876
mixed,32,3,0.0938,4.0,16,2048,4096,16384,5248,371.746,695.455,370.097,-0.0051
mixed,32,3,0.0938,4.0,16,2048,8192,32768,10496,562.881,1095.025,487.779,-0.1411
mixed,32,3,0.0938,4.0,16,8192,128,512,164,216.081,219.935,226.879,2.8014
mixed,32,3,0.0938,4.0,16,8192,256,1024,328,227.439,235.923,228.192,0.0887
mixed,32,3,0.0938,4.0,16,8192,512,2048,656,238.08,322.947,253.76,0.1848
mixed,32,3,0.0938,4.0,16,8192,1024,4096,1312,236.319,300.849,297.695,0.9511
mixed,32,3,0.0938,4.0,16,8192,2048,8192,2624,367.314,600.671,326.255,-0.1759
mixed,32,3,0.0938,4.0,16,8192,4096,16384,5248,442.64,601.537,480.033,0.2353
mixed,32,3,0.0938,4.0,16,8192,8192,32768,10496,672.785,1507.172,606.466,-0.0795
mixed,32,3,0.0938,4.0,16,16384,128,512,164,300.976,315.841,299.585,-0.0936
mixed,32,3,0.0938,4.0,16,16384,256,1024,328,296.21,316.399,313.409,0.8519
mixed,32,3,0.0938,4.0,16,16384,512,2048,656,316.769,343.953,317.441,0.0247
mixed,32,3,0.0938,4.0,16,16384,1024,4096,1312,343.986,483.618,379.697,0.2558
mixed,32,3,0.0938,4.0,16,16384,2048,8192,2624,345.856,467.088,457.217,0.9186
mixed,32,3,0.0938,4.0,16,16384,4096,16384,5248,573.553,1026.273,488.368,-0.1882
mixed,32,3,0.0938,4.0,16,16384,8192,32768,10496,715.218,1051.217,795.682,0.2395
mixed,32,3,0.0938,4.0,64,0,128,512,164,100.321,154.801,147.567,0.8672
mixed,32,3,0.0938,4.0,64,0,256,1024,328,147.008,178.001,167.824,0.6716
mixed,32,3,0.0938,4.0,64,0,512,2048,656,160.673,220.033,210.512,0.8396
mixed,32,3,0.0938,4.0,64,0,1024,4096,1312,189.921,302.048,291.265,0.9038
mixed,32,3,0.0938,4.0,64,0,2048,8192,2624,242.144,460.03,448.481,0.947
mixed,32,3,0.0938,4.0,64,0,4096,16384,5248,343.553,772.897,763.202,0.9774
mixed,32,3,0.0938,4.0,64,0,8192,32768,10496,546.767,1410.435,1383.779,0.9691
mixed,32,3,0.0938,4.0,64,512,128,512,164,195.729,231.583,215.137,0.5413
mixed,32,3,0.0938,4.0,64,512,256,1024,328,211.792,177.455,235.601,
mixed,32,3,0.0938,4.0,64,512,512,2048,656,238.513,218.194,285.615,
mixed,32,3,0.0938,4.0,64,512,1024,4096,1312,186.192,302.24,289.887,0.8936
mixed,32,3,0.0938,4.0,64,512,2048,8192,2624,240.065,460.355,449.763,0.9519
mixed,32,3,0.0938,4.0,64,512,4096,16384,5248,344.178,778.61,765.858,0.9706
mixed,32,3,0.0938,4.0,64,512,8192,32768,10496,548.624,1406.58,1386.482,0.9766
mixed,32,3,0.0938,4.0,64,2048,128,512,164,255.553,287.057,255.136,-0.0132
mixed,32,3,0.0938,4.0,64,2048,256,1024,328,270.993,326.384,265.793,-0.0939
mixed,32,3,0.0938,4.0,64,2048,512,2048,656,297.361,359.537,333.954,0.5886
mixed,32,3,0.0938,4.0,64,2048,1024,4096,1312,348.514,299.198,414.242,
mixed,32,3,0.0938,4.0,64,2048,2048,8192,2624,380.816,465.873,588.735,2.4445
mixed,32,3,0.0938,4.0,64,2048,4096,16384,5248,349.6,783.921,765.713,0.9581
mixed,32,3,0.0938,4.0,64,2048,8192,32768,10496,556.081,1421.52,1393.699,0.9679
mixed,32,3,0.0938,4.0,64,8192,128,512,164,476.226,521.745,475.441,-0.0172
mixed,32,3,0.0938,4.0,64,8192,256,1024,328,478.863,563.315,495.121,0.1925
mixed,32,3,0.0938,4.0,64,8192,512,2048,656,534.945,644.561,524.722,-0.0933
mixed,32,3,0.0938,4.0,64,8192,1024,4096,1312,586.353,802.978,565.297,-0.0972
mixed,32,3,0.0938,4.0,64,8192,2048,8192,2624,690.128,832.995,811.379,0.8487
mixed,32,3,0.0938,4.0,64,8192,4096,16384,5248,890.389,781.874,1121.779,
mixed,32,3,0.0938,4.0,64,8192,8192,32768,10496,920.418,1417.139,1758.342,1.6869
mixed,32,3,0.0938,4.0,64,16384,128,512,164,787.875,788.339,787.346,-1.1436
mixed,32,3,0.0938,4.0,64,16384,256,1024,328,787.266,871.268,788.93,0.0198
mixed,32,3,0.0938,4.0,64,16384,512,2048,656,788.722,952.113,787.409,-0.008
mixed,32,3,0.0938,4.0,64,16384,1024,4096,1312,891.236,1110.178,870.753,-0.0936
mixed,32,3,0.0938,4.0,64,16384,2048,8192,2624,997.507,1421.22,956.962,-0.0957
mixed,32,3,0.0938,4.0,64,16384,4096,16384,5248,1197.457,1455.794,1430.162,0.9008
mixed,32,3,0.0938,4.0,64,16384,8192,32768,10496,1596.915,1413.155,2047.414,
mixed,32,3,0.0938,4.0,256,0,128,512,164,177.266,183.056,177.361,0.0164
mixed,32,3,0.0938,4.0,256,0,256,1024,328,179.039,197.551,190.401,0.6138
mixed,32,3,0.0938,4.0,256,0,512,2048,656,184.783,279.663,270.913,0.9078
mixed,32,3,0.0938,4.0,256,0,1024,4096,1312,218.687,436.274,429.25,0.9677
mixed,32,3,0.0938,4.0,256,0,2048,8192,2624,325.489,746.289,744.16,0.9949
mixed,32,3,0.0938,4.0,256,0,4096,16384,5248,521.504,1372.466,1361.008,0.9865
mixed,32,3,0.0938,4.0,256,0,8192,32768,10496,918.769,2609.044,2594.566,0.9914
mixed,32,3,0.0938,4.0,256,512,128,512,164,262.24,294.462,263.2,0.0298
mixed,32,3,0.0938,4.0,256,512,256,1024,328,276.144,338.372,273.201,-0.0473
mixed,32,3,0.0938,4.0,256,512,512,2048,656,305.665,418.575,352.897,0.4183
mixed,32,3,0.0938,4.0,256,512,1024,4096,1312,359.906,571.186,509.89,0.7099
mixed,32,3,0.0938,4.0,256,512,2048,8192,2624,459.408,878.305,820.945,0.8631
mixed,32,3,0.0938,4.0,256,512,4096,16384,5248,658.673,1496.306,1434.785,0.9266
mixed,32,3,0.0938,4.0,256,512,8192,32768,10496,1053.745,2736.13,2665.174,0.9578
mixed,32,3,0.0938,4.0,256,2048,128,512,164,471.375,530.58,473.216,0.0311
mixed,32,3,0.0938,4.0,256,2048,256,1024,328,479.985,570.787,498.72,0.2063
mixed,32,3,0.0938,4.0,256,2048,512,2048,656,539.904,653.857,530.08,-0.0862
mixed,32,3,0.0938,4.0,256,2048,1024,4096,1312,593.025,807.121,633.89,0.1909
mixed,32,3,0.0938,4.0,256,2048,2048,8192,2624,697.329,1115.41,945.776,0.5943
mixed,32,3,0.0938,4.0,256,2048,4096,16384,5248,895.251,1733.971,1561.154,0.794
mixed,32,3,0.0938,4.0,256,2048,8192,32768,10496,1287.906,2970.23,2790.789,0.8933
mixed,32,3,0.0938,4.0,256,8192,128,512,164,1391.889,1389.81,1391.699,
mixed,32,3,0.0938,4.0,256,8192,256,1024,328,1390.162,1389.267,1391.186,
mixed,32,3,0.0938,4.0,256,8192,512,2048,656,1389.951,1464.916,1389.473,-0.0064
mixed,32,3,0.0938,4.0,256,8192,1024,4096,1312,1390.627,1716.708,1389.171,-0.0045
mixed,32,3,0.0938,4.0,256,8192,2048,8192,2624,1605.57,2027.874,1562.916,-0.101
mixed,32,3,0.0938,4.0,256,8192,4096,16384,5248,1803.271,2642.197,2020.26,0.2587
mixed,32,3,0.0938,4.0,256,8192,8192,32768,10496,2200.022,3878.038,3267.062,0.6359
mixed,32,3,0.0938,4.0,256,16384,128,512,164,2606.662,2609.635,2604.596,-0.695
mixed,32,3,0.0938,4.0,256,16384,256,1024,328,2607.397,2602.613,2608.263,
mixed,32,3,0.0938,4.0,256,16384,512,2048,656,2606.083,2601.891,2604.036,
mixed,32,3,0.0938,4.0,256,16384,1024,4096,1312,2614.388,2689.575,2603.206,-0.1487
mixed,32,3,0.0938,4.0,256,16384,2048,8192,2624,2604.709,3243.973,2608.085,0.0053
mixed,32,3,0.0938,4.0,256,16384,4096,16384,5248,3019.478,3857.11,2938.501,-0.0967
mixed,32,3,0.0938,4.0,256,16384,8192,32768,10496,3418.583,5090.264,3871.014,0.2706
mixed,32,3,0.0938,4.0,1024,0,128,512,164,475.313,488.657,480.879,0.4171
mixed,32,3,0.0938,4.0,1024,0,256,1024,328,485.858,505.103,483.584,-0.1182
mixed,32,3,0.0938,4.0,1024,0,512,2048,656,494.705,539.694,498.657,0.0878
mixed,32,3,0.0938,4.0,1024,0,1024,4096,1312,513.89,591.491,514.272,0.0049
mixed,32,3,0.0938,4.0,1024,0,2048,8192,2624,549.49,696.738,555.281,0.0393
mixed,32,3,0.0938,4.0,1024,0,4096,16384,5248,619.857,896.208,625.234,0.0195
mixed,32,3,0.0938,4.0,1024,0,8192,32768,10496,753.938,1304.69,752.515,-0.0026
mixed,32,3,0.0938,4.0,1024,512,128,512,164,735.83,751.618,739.455,0.2296
mixed,32,3,0.0938,4.0,1024,512,256,1024,328,747.361,765.472,745.266,-0.1157
mixed,32,3,0.0938,4.0,1024,512,512,2048,656,756.547,795.139,758.034,0.0385
mixed,32,3,0.0938,4.0,1024,512,1024,4096,1312,774.324,847.134,772.738,-0.0218
mixed,32,3,0.0938,4.0,1024,512,2048,8192,2624,806.946,951.123,813.874,0.0481
mixed,32,3,0.0938,4.0,1024,512,4096,16384,5248,878.373,1153.476,880.242,0.0068
mixed,32,3,0.0938,4.0,1024,512,8192,32768,10496,1008.931,1579.685,1007.202,-0.003
mixed,32,3,0.0938,4.0,1024,2048,128,512,164,1185.716,1197.312,1184.292,-0.1228
mixed,32,3,0.0938,4.0,1024,2048,256,1024,328,1191.395,1208.624,1187.332,-0.2358
mixed,32,3,0.0938,4.0,1024,2048,512,2048,656,1198.433,1238.896,1205.824,0.1827
mixed,32,3,0.0938,4.0,1024,2048,1024,4096,1312,1218.321,1289.143,1216.063,-0.0319
mixed,32,3,0.0938,4.0,1024,2048,2048,8192,2624,1248.836,1393.894,1256.657,0.0539
mixed,32,3,0.0938,4.0,1024,2048,4096,16384,5248,1316.915,1591.729,1322.947,0.022
mixed,32,3,0.0938,4.0,1024,2048,8192,32768,10496,1452.645,2004.511,1454.34,0.0031
mixed,32,3,0.0938,4.0,1024,8192,128,512,164,2926.708,2939.107,2923.571,-0.2531
mixed,32,3,0.0938,4.0,1024,8192,256,1024,328,2934.662,2951.666,2929.096,-0.3273
mixed,32,3,0.0938,4.0,1024,8192,512,2048,656,2946.148,2977.223,2945.014,-0.0365
mixed,32,3,0.0938,4.0,1024,8192,1024,4096,1312,2960.855,3031.157,2960.162,-0.0099
mixed,32,3,0.0938,4.0,1024,8192,2048,8192,2624,2997.014,3135.878,2996.472,-0.0039
mixed,32,3,0.0938,4.0,1024,8192,4096,16384,5248,3054.549,3331.191,3061.606,0.0255
mixed,32,3,0.0938,4.0,1024,8192,8192,32768,10496,3188.436,3750.23,3194.293,0.0104
mixed,32,3,0.0938,4.0,1024,16384,128,512,164,5207.641,5226.971,5218.584,0.5661
mixed,32,3,0.0938,4.0,1024,16384,256,1024,328,5229.596,5235.517,5222.456,-1.2059
mixed,32,3,0.0938,4.0,1024,16384,512,2048,656,5243.846,5258.521,5246.505,0.1812
mixed,32,3,0.0938,4.0,1024,16384,1024,4096,1312,5264.108,5329.706,5254.132,-0.1521
mixed,32,3,0.0938,4.0,1024,16384,2048,8192,2624,5290.895,5423.305,5298.376,0.0565
mixed,32,3,0.0938,4.0,1024,16384,4096,16384,5248,5349.482,5646.906,5360.796,0.038
mixed,32,3,0.0938,4.0,1024,16384,8192,32768,10496,5476.957,6054.426,5473.164,-0.0066
mixed,32,3,0.0938,4.0,4096,0,128,512,164,2197.57,2205.667,2202.307,0.5851
mixed,32,3,0.0938,4.0,4096,0,256,1024,328,2201.987,2229.028,2207.875,0.2177
mixed,32,3,0.0938,4.0,4096,0,512,2048,656,2216.739,2261.427,2222.291,0.1242
mixed,32,3,0.0938,4.0,4096,0,1024,4096,1312,2241.905,2316.421,2235.842,-0.0814
mixed,32,3,0.0938,4.0,4096,0,2048,8192,2624,2281.2,2418.773,2278.498,-0.0196
mixed,32,3,0.0938,4.0,4096,0,4096,16384,5248,2340.79,2623.973,2345.782,0.0176
mixed,32,3,0.0938,4.0,4096,0,8192,32768,10496,2476.932,3037.351,2469.508,-0.0132
mixed,32,3,0.0938,4.0,4096,512,128,512,164,2834.29,2847.718,2839.929,0.42
mixed,32,3,0.0938,4.0,4096,512,256,1024,328,2849.525,2863.461,2843.606,-0.4248
mixed,32,3,0.0938,4.0,4096,512,512,2048,656,2856.431,2895.363,2860.649,0.1083
mixed,32,3,0.0938,4.0,4096,512,1024,4096,1312,2881.992,2953.078,2873.942,-0.1132
mixed,32,3,0.0938,4.0,4096,512,2048,8192,2624,2902.889,3059.668,2910.166,0.0464
mixed,32,3,0.0938,4.0,4096,512,4096,16384,5248,2974.938,3260.043,2977.526,0.0091
mixed,32,3,0.0938,4.0,4096,512,8192,32768,10496,3117.529,3666.681,3103.961,-0.0247
mixed,32,3,0.0938,4.0,4096,2048,128,512,164,3915.003,3925.257,3917.769,0.2697
mixed,32,3,0.0938,4.0,4096,2048,256,1024,328,3922.091,3948.168,3915.794,-0.2415
mixed,32,3,0.0938,4.0,4096,2048,512,2048,656,3937.59,3967.434,3940.618,0.1015
mixed,32,3,0.0938,4.0,4096,2048,1024,4096,1312,3949.736,4033.947,3947.449,-0.0272
mixed,32,3,0.0938,4.0,4096,2048,2048,8192,2624,3982.729,4134.9,3997.56,0.0975
mixed,32,3,0.0938,4.0,4096,2048,4096,16384,5248,4046.14,4328.02,4049.658,0.0125
mixed,32,3,0.0938,4.0,4096,2048,8192,32768,10496,4188.393,4754.457,4199.369,0.0194
mixed,32,3,0.0938,4.0,4096,8192,128,512,164,8200.544,8263.983,8212.031,0.1811
mixed,32,3,0.0938,4.0,4096,8192,256,1024,328,8223.891,8229.588,8204.962,-3.3222
mixed,32,3,0.0938,4.0,4096,8192,512,2048,656,8230.189,8291.28,8223.517,-0.1092
mixed,32,3,0.0938,4.0,4096,8192,1024,4096,1312,8264.973,8311.183,8243.492,-0.4649
mixed,32,3,0.0938,4.0,4096,8192,2048,8192,2624,8278.959,8416.274,8280.986,0.0148
mixed,32,3,0.0938,4.0,4096,8192,4096,16384,5248,8352.611,8621.334,8376.706,0.0897
mixed,32,3,0.0938,4.0,4096,8192,8192,32768,10496,8481.923,9060.74,8476.994,-0.0085
mixed,32,3,0.0938,4.0,4096,16384,128,512,164,13921.313,13927.24,13928.907,1.2813
mixed,32,3,0.0938,4.0,4096,16384,256,1024,328,13920.588,13947.806,13835.487,-3.1267
mixed,32,3,0.0938,4.0,4096,16384,512,2048,656,13850.192,13896.409,13850.735,0.0117
mixed,32,3,0.0938,4.0,4096,16384,1024,4096,1312,13866.21,13936.91,13870.32,0.0581
mixed,32,3,0.0938,4.0,4096,16384,2048,8192,2624,13890.177,14136.353,14002.475,0.4562
mixed,32,3,0.0938,4.0,4096,16384,4096,16384,5248,14051.422,14381.872,14052.447,0.0031
mixed,32,3,0.0938,4.0,4096,16384,8192,32768,10496,14089.907,14670.035,14103.058,0.0227
pure,32,4,0.125,4.0,0,0,128,512,176,82.08,134.689,115.184,0.6293
pure,32,4,0.125,4.0,0,0,256,1024,352,132.24,144.625,129.568,-0.2158
pure,32,4,0.125,4.0,0,0,512,2048,704,140.127,169.392,138.209,-0.0656
pure,32,4,0.125,4.0,0,0,1024,4096,1408,152.464,220.464,154.447,0.0292
pure,32,4,0.125,4.0,0,0,2048,8192,2816,191.233,326.704,192.835,0.0118
pure,32,4,0.125,4.0,0,0,4096,16384,5632,262.337,524.961,265.406,0.0117
pure,32,4,0.125,4.0,0,0,8192,32768,11264,404.719,937.891,416.048,0.0212
mixed,32,4,0.125,4.0,16,0,128,512,176,95.742,147.298,129.807,0.6607
mixed,32,4,0.125,4.0,16,0,256,1024,352,143.184,159.905,139.568,-0.2163
mixed,32,4,0.125,4.0,16,0,512,2048,704,153.216,184.368,153.971,0.0242
mixed,32,4,0.125,4.0,16,0,1024,4096,1408,180.56,239.951,178.258,-0.0388
mixed,32,4,0.125,4.0,16,0,2048,8192,2816,205.282,349.186,227.377,0.1535
mixed,32,4,0.125,4.0,16,0,4096,16384,5632,280.113,547.617,321.2,0.1536
mixed,32,4,0.125,4.0,16,0,8192,32768,11264,426.303,956.465,497.553,0.1344
mixed,32,4,0.125,4.0,16,512,128,512,176,173.71,189.135,138.591,-2.2768
mixed,32,4,0.125,4.0,16,512,256,1024,352,155.408,164.258,152.752,-0.3001
mixed,32,4,0.125,4.0,16,512,512,2048,704,159.153,235.072,158.64,-0.0068
mixed,32,4,0.125,4.0,16,512,1024,4096,1408,175.409,295.522,210.993,0.2963
mixed,32,4,0.125,4.0,16,512,2048,8192,2816,265.615,399.761,224.512,-0.3064
mixed,32,4,0.125,4.0,16,512,4096,16384,5632,336.69,595.874,318.177,-0.0714
mixed,32,4,0.125,4.0,16,512,8192,32768,11264,474.495,991.762,491.665,0.0332
mixed,32,4,0.125,4.0,16,2048,128,512,176,157.776,197.6,159.345,0.0394
mixed,32,4,0.125,4.0,16,2048,256,1024,352,158.272,178.163,159.745,0.0741
mixed,32,4,0.125,4.0,16,2048,512,2048,704,212.863,274.897,204.992,-0.1269
mixed,32,4,0.125,4.0,16,2048,1024,4096,1408,233.729,256.161,185.329,-2.1576
mixed,32,4,0.125,4.0,16,2048,2048,8192,2816,221.665,495.057,220.846,-0.003
mixed,32,4,0.125,4.0,16,2048,4096,16384,5632,382.16,698.097,373.696,-0.0268
mixed,32,4,0.125,4.0,16,2048,8192,32768,11264,576.723,1098.145,495.057,-0.1566
mixed,32,4,0.125,4.0,16,8192,128,512,176,216.704,219.183,227.2,4.2333
mixed,32,4,0.125,4.0,16,8192,256,1024,352,227.31,235.839,226.704,-0.071
mixed,32,4,0.125,4.0,16,8192,512,2048,704,248.047,321.377,253.874,0.0795
mixed,32,4,0.125,4.0,16,8192,1024,4096,1408,231.999,301.153,297.778,0.9512
mixed,32,4,0.125,4.0,16,8192,2048,8192,2816,380.562,598.467,328.882,-0.2372
mixed,32,4,0.125,4.0,16,8192,4096,16384,5632,462.594,598.034,480.704,0.1337
mixed,32,4,0.125,4.0,16,8192,8192,32768,11264,470.227,1500.786,478.865,0.0084
mixed,32,4,0.125,4.0,16,16384,128,512,176,299.553,315.743,300.255,0.0434
mixed,32,4,0.125,4.0,16,16384,256,1024,352,293.649,315.378,321.872,1.2989
mixed,32,4,0.125,4.0,16,16384,512,2048,704,316.673,343.217,315.904,-0.029
mixed,32,4,0.125,4.0,16,16384,1024,4096,1408,361.454,480.626,380.046,0.156
mixed,32,4,0.125,4.0,16,16384,2048,8192,2816,340.72,464.591,459.426,0.9583
mixed,32,4,0.125,4.0,16,16384,4096,16384,5632,602.258,1019.636,489.538,-0.2701
mixed,32,4,0.125,4.0,16,16384,8192,32768,11264,753.122,1050.738,802.626,0.1663
mixed,32,4,0.125,4.0,64,0,128,512,176,100.192,154.928,148.655,0.8854
mixed,32,4,0.125,4.0,64,0,256,1024,352,147.151,177.249,168.978,0.7252
mixed,32,4,0.125,4.0,64,0,512,2048,704,162.881,220.096,208.56,0.7984
mixed,32,4,0.125,4.0,64,0,1024,4096,1408,193.296,298.77,289.935,0.9162
mixed,32,4,0.125,4.0,64,0,2048,8192,2816,249.297,457.521,447.809,0.9534
mixed,32,4,0.125,4.0,64,0,4096,16384,5632,359.217,768.017,761.346,0.9837
mixed,32,4,0.125,4.0,64,0,8192,32768,11264,579.858,1409.043,1373.715,0.9574
mixed,32,4,0.125,4.0,64,512,128,512,176,195.106,230.77,214.656,0.5482
mixed,32,4,0.125,4.0,64,512,256,1024,352,211.041,174.255,233.792,
mixed,32,4,0.125,4.0,64,512,512,2048,704,236.433,216.897,286.707,
mixed,32,4,0.125,4.0,64,512,1024,4096,1408,190.593,300.64,288.16,0.8866
mixed,32,4,0.125,4.0,64,512,2048,8192,2816,248.512,459.171,447.153,0.943
mixed,32,4,0.125,4.0,64,512,4096,16384,5632,360.433,773.856,762.099,0.9716
mixed,32,4,0.125,4.0,64,512,8192,32768,11264,577.583,1407.026,1384.979,0.9734
mixed,32,4,0.125,4.0,64,2048,128,512,176,253.697,283.904,253.088,-0.0201
mixed,32,4,0.125,4.0,64,2048,256,1024,352,270.608,327.153,266.129,-0.0792
mixed,32,4,0.125,4.0,64,2048,512,2048,704,298.959,357.408,334.768,0.6127
mixed,32,4,0.125,4.0,64,2048,1024,4096,1408,356.992,299.41,415.471,
mixed,32,4,0.125,4.0,64,2048,2048,8192,2816,390.048,464.352,586.16,2.6393
mixed,32,4,0.125,4.0,64,2048,4096,16384,5632,364.978,778.387,762.225,0.9609
mixed,32,4,0.125,4.0,64,2048,8192,32768,11264,586.257,1412.485,1386.931,0.9691
mixed,32,4,0.125,4.0,64,8192,128,512,176,474.834,522.514,473.889,-0.0198
mixed,32,4,0.125,4.0,64,8192,256,1024,352,478.511,562.609,500.705,0.2639
mixed,32,4,0.125,4.0,64,8192,512,2048,704,539.457,641.474,521.919,-0.1719
mixed,32,4,0.125,4.0,64,8192,1024,4096,1408,592.801,798.178,566.624,-0.1275
mixed,32,4,0.125,4.0,64,8192,2048,8192,2816,702.017,829.554,808.992,0.8388
mixed,32,4,0.125,4.0,64,8192,4096,16384,5632,914.69,782.225,1117.746,
mixed,32,4,0.125,4.0,64,8192,8192,32768,11264,948.083,1413.892,1752.243,1.7264
mixed,32,4,0.125,4.0,64,16384,128,512,176,785.6,784.563,783.666,
mixed,32,4,0.125,4.0,64,16384,256,1024,352,785.009,868.882,785.281,0.0032
mixed,32,4,0.125,4.0,64,16384,512,2048,704,786.066,948.322,785.907,-0.001
mixed,32,4,0.125,4.0,64,16384,1024,4096,1408,897.62,1106.577,869.393,-0.1351
mixed,32,4,0.125,4.0,64,16384,2048,8192,2816,1009.939,1414.357,951.825,-0.1437
mixed,32,4,0.125,4.0,64,16384,4096,16384,5632,1220.034,1450.755,1424.452,0.886
mixed,32,4,0.125,4.0,64,16384,8192,32768,11264,1646.386,1406.258,2042.549,
mixed,32,4,0.125,4.0,256,0,128,512,176,177.825,182.879,177.09,-0.1456
mixed,32,4,0.125,4.0,256,0,256,1024,352,179.728,198.305,188.768,0.4867
mixed,32,4,0.125,4.0,256,0,512,2048,704,182.639,278.303,270.081,0.9141
mixed,32,4,0.125,4.0,256,0,1024,4096,1408,229.217,433.922,427.473,0.9685
mixed,32,4,0.125,4.0,256,0,2048,8192,2816,340.61,741.025,738.705,0.9942
mixed,32,4,0.125,4.0,256,0,4096,16384,5632,550.241,1362.721,1348.257,0.9822
mixed,32,4,0.125,4.0,256,0,8192,32768,11264,972.93,2598.037,2569.093,0.9822
mixed,32,4,0.125,4.0,256,512,128,512,176,262.514,294.479,261.501,-0.0317
mixed,32,4,0.125,4.0,256,512,256,1024,352,278.656,338.113,272.43,-0.1047
mixed,32,4,0.125,4.0,256,512,512,2048,704,309.57,416.288,353.233,0.4091
mixed,32,4,0.125,4.0,256,512,1024,4096,1408,366.29,567.936,508.096,0.7032
mixed,32,4,0.125,4.0,256,512,2048,8192,2816,472.624,875.394,819.937,0.8623
mixed,32,4,0.125,4.0,256,512,4096,16384,5632,682.913,1491.553,1424.963,0.9177
mixed,32,4,0.125,4.0,256,512,8192,32768,11264,1103.217,2712.536,2647.332,0.9595
mixed,32,4,0.125,4.0,256,2048,128,512,176,470.739,527.392,470.305,-0.0077
mixed,32,4,0.125,4.0,256,2048,256,1024,352,479.25,568.993,499.936,0.2305
mixed,32,4,0.125,4.0,256,2048,512,2048,704,542.432,648.303,528.611,-0.1305
mixed,32,4,0.125,4.0,256,2048,1024,4096,1408,599.841,800.594,631.137,0.1559
mixed,32,4,0.125,4.0,256,2048,2048,8192,2816,705.553,1107.987,937.553,0.5765
mixed,32,4,0.125,4.0,256,2048,4096,16384,5632,917.328,1722.964,1553.507,0.7897
mixed,32,4,0.125,4.0,256,2048,8192,32768,11264,1337.97,2941.636,2772.647,0.8946
mixed,32,4,0.125,4.0,256,8192,128,512,176,1388.388,1389.253,1390.532,2.4772
mixed,32,4,0.125,4.0,256,8192,256,1024,352,1387.683,1387.41,1382.194,
mixed,32,4,0.125,4.0,256,8192,512,2048,704,1382.26,1454.227,1383.493,0.0171
mixed,32,4,0.125,4.0,256,8192,1024,4096,1408,1382.835,1705.907,1380.706,-0.0066
mixed,32,4,0.125,4.0,256,8192,2048,8192,2816,1608.593,2013.7,1552.324,-0.1389
mixed,32,4,0.125,4.0,256,8192,4096,16384,5632,1819.939,2627.684,2007.394,0.2321
mixed,32,4,0.125,4.0,256,8192,8192,32768,11264,2243.013,3858.455,3231.176,0.6117
