regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,16,14,0.875,4.0,64,32768,4096,16384,14848,871.907,619.425,938.45,
mixed,16,14,0.875,4.0,64,32768,8192,32768,29696,748.721,742.963,740.082,
mixed,16,14,0.875,4.0,64,32768,16384,65536,59392,1053.939,1145.395,1588.226,5.842
mixed,16,14,0.875,4.0,256,0,16384,65536,59392,2337.702,2567.463,2567.718,1.0011
mixed,16,14,0.875,4.0,256,512,16384,65536,59392,2344.548,2580.086,2579.189,0.9962
mixed,16,14,0.875,4.0,256,2048,16384,65536,59392,2360.406,2604.389,2587.894,0.9324
mixed,16,14,0.875,4.0,256,8192,16384,65536,59392,2361.541,2585.91,2590.903,1.0223
mixed,16,14,0.875,4.0,256,32768,128,512,464,1374.307,1373.539,1373.186,
mixed,16,14,0.875,4.0,256,32768,256,1024,928,1373.413,1374.13,1373.588,0.2449
mixed,16,14,0.875,4.0,256,32768,512,2048,1856,1376.116,1378.9,1375.955,-0.058
mixed,16,14,0.875,4.0,256,32768,1024,4096,3712,1376.179,1405.364,1404.821,0.9814
mixed,16,14,0.875,4.0,256,32768,2048,8192,7424,1934.179,1990.71,1994.038,1.0589
mixed,16,14,0.875,4.0,256,32768,4096,16384,14848,2489.03,2606.759,2608.662,1.0162
mixed,16,14,0.875,4.0,256,32768,8192,32768,29696,2499.526,2611.718,2615.222,1.0312
mixed,16,14,0.875,4.0,256,32768,16384,65536,59392,3615.497,3848.266,3848.231,0.9998
mixed,16,14,0.875,4.0,1024,0,16384,65536,59392,998.563,1077.555,996.723,-0.0233
mixed,16,14,0.875,4.0,1024,512,16384,65536,59392,1107.921,1188.992,1103.249,-0.0576
mixed,16,14,0.875,4.0,1024,2048,16384,65536,59392,1227.941,1304.675,1223.219,-0.0615
mixed,16,14,0.875,4.0,1024,8192,16384,65536,59392,1695.282,1773.108,1694.531,-0.0097
mixed,16,14,0.875,4.0,1024,32768,128,512,464,2835.289,2840.518,2841.51,1.1897
mixed,16,14,0.875,4.0,1024,32768,256,1024,928,2858.838,2850.888,2844.262,
mixed,16,14,0.875,4.0,1024,32768,512,2048,1856,2866.917,2866.775,2867.399,
mixed,16,14,0.875,4.0,1024,32768,1024,4096,3712,2886.184,2889.976,2889.973,0.9991
mixed,16,14,0.875,4.0,1024,32768,2048,8192,7424,2943.256,2952.443,2945.127,0.2036
mixed,16,14,0.875,4.0,1024,32768,4096,16384,14848,3036.967,3060.517,3038.889,0.0816
mixed,16,14,0.875,4.0,1024,32768,8192,32768,29696,3226.84,3257.865,3210.773,-0.5179
mixed,16,14,0.875,4.0,1024,32768,16384,65536,59392,3584.631,3655.529,3577.179,-0.1051
mixed,16,14,0.875,4.0,4096,0,16384,65536,59392,1437.441,1516.897,1434.244,-0.0402
mixed,16,14,0.875,4.0,4096,512,16384,65536,59392,1641.763,1720.865,1640.322,-0.0182
mixed,16,14,0.875,4.0,4096,2048,16384,65536,59392,1945.219,2023.287,1939.018,-0.0794
mixed,16,14,0.875,4.0,4096,8192,16384,65536,59392,3056.072,3137.893,3053.767,-0.0282
mixed,16,14,0.875,4.0,4096,32768,128,512,464,6744.116,6749.103,6739.249,-0.9759
mixed,16,14,0.875,4.0,4096,32768,256,1024,928,6750.288,6753.942,6748.461,-0.5001
mixed,16,14,0.875,4.0,4096,32768,512,2048,1856,6779.572,6773.09,6806.051,
mixed,16,14,0.875,4.0,4096,32768,1024,4096,3712,6827.363,6823.793,6823.749,
mixed,16,14,0.875,4.0,4096,32768,2048,8192,7424,6856.253,6874.274,6870.546,0.7931
mixed,16,14,0.875,4.0,4096,32768,4096,16384,14848,6975.347,6983.666,6967.989,-0.8846
mixed,16,14,0.875,4.0,4096,32768,8192,32768,29696,7130.149,7166.163,7153.522,0.649
mixed,16,14,0.875,4.0,4096,32768,16384,65536,59392,7496.836,7585.282,7487.985,-0.1001
pure,32,1,0.0312,4.0,0,0,16384,65536,17920,529.716,1705.253,802.834,0.2323
mixed,32,1,0.0312,4.0,16,0,16384,65536,17920,540.913,1713.061,819.778,0.2379
mixed,32,1,0.0312,4.0,16,512,16384,65536,17920,541.955,1718.245,818.868,0.2354
mixed,32,1,0.0312,4.0,16,2048,16384,65536,17920,544.483,1715.942,814.081,0.2301
mixed,32,1,0.0312,4.0,16,8192,16384,65536,17920,857.024,1716.484,809.234,-0.0556
mixed,32,1,0.0312,4.0,16,32768,128,512,140,217.825,219.888,217.921,0.0463
mixed,32,1,0.0312,4.0,16,32768,256,1024,280,220.368,228.227,220.192,-0.0223
mixed,32,1,0.0312,4.0,16,32768,512,2048,560,218.69,279.104,220.194,0.0249
mixed,32,1,0.0312,4.0,16,32768,1024,4096,1120,228.511,282.048,232.031,0.0657
mixed,32,1,0.0312,4.0,16,32768,2048,8192,2240,293.537,552.354,278.833,-0.0568
mixed,32,1,0.0312,4.0,16,32768,4096,16384,4480,292.417,557.746,289.106,-0.0125
mixed,32,1,0.0312,4.0,16,32768,8192,32768,8960,588.274,1463.315,556.034,-0.0368
mixed,32,1,0.0312,4.0,16,32768,16384,65536,17920,840.098,2859.591,577.809,-0.1299
mixed,32,1,0.0312,4.0,64,0,16384,65536,17920,550.85,1726.309,817.409,0.2268
mixed,32,1,0.0312,4.0,64,512,16384,65536,17920,591.137,1741.141,816.29,0.1958
mixed,32,1,0.0312,4.0,64,2048,16384,65536,17920,692.419,1835.348,797.09,0.0916
mixed,32,1,0.0312,4.0,64,8192,16384,65536,17920,825.762,2245.847,893.011,0.0474
mixed,32,1,0.0312,4.0,64,32768,128,512,140,434.657,444.05,437.441,0.2964
mixed,32,1,0.0312,4.0,64,32768,256,1024,280,437.137,483.263,436.644,-0.0107
mixed,32,1,0.0312,4.0,64,32768,512,2048,560,444.706,480.225,442.353,-0.0662
mixed,32,1,0.0312,4.0,64,32768,1024,4096,1120,477.169,534.852,476.898,-0.0047
mixed,32,1,0.0312,4.0,64,32768,2048,8192,2240,477.826,755.763,480.404,0.0093
mixed,32,1,0.0312,4.0,64,32768,4096,16384,4480,534.482,750.003,532.179,-0.0107
mixed,32,1,0.0312,4.0,64,32768,8192,32768,8960,814.786,1813.254,757.025,-0.0578
mixed,32,1,0.0312,4.0,64,32768,16384,65536,17920,812.706,1934.102,1369.859,0.4968
mixed,32,1,0.0312,4.0,256,0,16384,65536,17920,807.728,2631.51,2576.15,0.9696
mixed,32,1,0.0312,4.0,256,512,16384,65536,17920,807.106,2650.998,2591.574,0.9678
mixed,32,1,0.0312,4.0,256,2048,16384,65536,17920,817.458,2654.199,2588.536,0.9643
mixed,32,1,0.0312,4.0,256,8192,16384,65536,17920,819.091,2651.478,2600.293,0.9721
mixed,32,1,0.0312,4.0,256,32768,128,512,140,1376.291,1375.492,1374.532,
mixed,32,1,0.0312,4.0,256,32768,256,1024,280,1372.373,1377.22,1374.274,0.3921
mixed,32,1,0.0312,4.0,256,32768,512,2048,560,1374.514,1469.795,1375.301,0.0083
mixed,32,1,0.0312,4.0,256,32768,1024,4096,1120,1375.748,1685.542,1376.339,0.0019
mixed,32,1,0.0312,4.0,256,32768,2048,8192,2240,1547.383,2001.366,1530.645,-0.0369
mixed,32,1,0.0312,4.0,256,32768,4096,16384,4480,1717.556,2617.621,1690.565,-0.03
mixed,32,1,0.0312,4.0,256,32768,8192,32768,8960,2057.686,2642.247,1998.918,-0.1005
mixed,32,1,0.0312,4.0,256,32768,16384,65536,17920,2727.287,2635.19,2613.798,
mixed,32,1,0.0312,4.0,1024,0,16384,65536,17920,696.641,1929.012,970.372,0.2221
mixed,32,1,0.0312,4.0,1024,512,16384,65536,17920,808.786,2042.036,1075.602,0.2164
mixed,32,1,0.0312,4.0,1024,2048,16384,65536,17920,923.969,2151.655,1198.807,0.2239
mixed,32,1,0.0312,4.0,1024,8192,16384,65536,17920,1411.763,2583.637,1685.892,0.2339
mixed,32,1,0.0312,4.0,1024,32768,128,512,140,2842.372,2853.784,2835.846,-0.5719
mixed,32,1,0.0312,4.0,1024,32768,256,1024,280,2855.383,2867.908,2845.637,-0.7781
mixed,32,1,0.0312,4.0,1024,32768,512,2048,560,2852.36,2903.194,2853.141,0.0154
mixed,32,1,0.0312,4.0,1024,32768,1024,4096,1120,2878.169,2942.468,2893.543,0.2391
mixed,32,1,0.0312,4.0,1024,32768,2048,8192,2240,2908.423,3051.671,2940.374,0.2231
mixed,32,1,0.0312,4.0,1024,32768,4096,16384,4480,2960.68,3247.881,3024.12,0.2209
mixed,32,1,0.0312,4.0,1024,32768,8192,32768,8960,3064.934,3668.155,3204.68,0.2317
mixed,32,1,0.0312,4.0,1024,32768,16384,65536,17920,3292.093,4465.64,3561.896,0.2299
mixed,32,1,0.0312,4.0,4096,0,16384,65536,17920,1147.106,2330.533,1420.371,0.2309
mixed,32,1,0.0312,4.0,4096,512,16384,65536,17920,1354.4,2559.125,1627.011,0.2263
mixed,32,1,0.0312,4.0,4096,2048,16384,65536,17920,1644.947,2864.664,1917.601,0.2235
mixed,32,1,0.0312,4.0,4096,8192,16384,65536,17920,2770.533,3946.473,3042.617,0.2314
mixed,32,1,0.0312,4.0,4096,32768,128,512,140,6744.913,6758.511,6756.662,0.8641
mixed,32,1,0.0312,4.0,4096,32768,256,1024,280,6759.6,6806.738,6757.472,-0.0451
mixed,32,1,0.0312,4.0,4096,32768,512,2048,560,6788.004,6793.84,6763.119,-4.2641
mixed,32,1,0.0312,4.0,4096,32768,1024,4096,1120,6784.576,6890.992,6804.482,0.1871
mixed,32,1,0.0312,4.0,4096,32768,2048,8192,2240,6806.288,6964.196,6867.476,0.3875
mixed,32,1,0.0312,4.0,4096,32768,4096,16384,4480,6880.783,7174.706,6927.008,0.1573
mixed,32,1,0.0312,4.0,4096,32768,8192,32768,8960,6977.792,7573.539,7125.128,0.2473
mixed,32,1,0.0312,4.0,4096,32768,16384,65536,17920,7204.259,8385.507,7488.741,0.2408
pure,32,2,0.0625,4.0,0,0,16384,65536,19456,568.625,1700.452,806.833,0.2105
mixed,32,2,0.0625,4.0,16,0,16384,65536,19456,579.793,1712.611,823.235,0.2149
mixed,32,2,0.0625,4.0,16,512,16384,65536,19456,579.984,1718.82,823.587,0.2139
mixed,32,2,0.0625,4.0,16,2048,16384,65536,19456,579.375,1714.499,821.154,0.213
mixed,32,2,0.0625,4.0,16,8192,16384,65536,19456,897.359,1717.046,593.231,-0.371
mixed,32,2,0.0625,4.0,16,32768,128,512,152,216.74,220.816,216.978,0.0585
mixed,32,2,0.0625,4.0,16,32768,256,1024,304,220.464,227.807,219.906,-0.0761
mixed,32,2,0.0625,4.0,16,32768,512,2048,608,208.545,279.425,220.528,0.1691
mixed,32,2,0.0625,4.0,16,32768,1024,4096,1216,232.05,283.346,232.56,0.01
mixed,32,2,0.0625,4.0,16,32768,2048,8192,2432,308.864,548.706,281.024,-0.1161
mixed,32,2,0.0625,4.0,16,32768,4096,16384,4864,382.769,552.544,298.177,-0.4983
mixed,32,2,0.0625,4.0,16,32768,8192,32768,9728,406.626,1474.885,557.442,0.1412
mixed,32,2,0.0625,4.0,16,32768,16384,65536,19456,909.652,2855.702,1000.754,0.0468
mixed,32,2,0.0625,4.0,64,0,16384,65536,19456,588.944,1725.893,827.456,0.2098
mixed,32,2,0.0625,4.0,64,512,16384,65536,19456,626.289,1745.764,817.491,0.1708
mixed,32,2,0.0625,4.0,64,2048,16384,65536,19456,731.298,1829.748,771.94,0.037
mixed,32,2,0.0625,4.0,64,8192,16384,65536,19456,862.562,2240.546,901.489,0.0282
mixed,32,2,0.0625,4.0,64,32768,128,512,152,435.618,443.138,435.235,-0.051
mixed,32,2,0.0625,4.0,64,32768,256,1024,304,437.457,483.394,437.215,-0.0053
mixed,32,2,0.0625,4.0,64,32768,512,2048,608,447.842,479.329,443.183,-0.148
mixed,32,2,0.0625,4.0,64,32768,1024,4096,1216,477.168,533.714,477.618,0.0079
mixed,32,2,0.0625,4.0,64,32768,2048,8192,2432,488.562,754.609,479.808,-0.0329
mixed,32,2,0.0625,4.0,64,32768,4096,16384,4864,532.866,753.49,534.865,0.0091
mixed,32,2,0.0625,4.0,64,32768,8192,32768,9728,872.738,1814.293,758.995,-0.1208
mixed,32,2,0.0625,4.0,64,32768,16384,65536,19456,1128.947,1916.757,1377.875,0.316
mixed,32,2,0.0625,4.0,256,0,16384,65536,19456,858.211,2636.486,2582.311,0.9695
mixed,32,2,0.0625,4.0,256,512,16384,65536,19456,868.034,2634.022,2585.302,0.9724
mixed,32,2,0.0625,4.0,256,2048,16384,65536,19456,871.408,2646.166,2594.886,0.9711
mixed,32,2,0.0625,4.0,256,8192,16384,65536,19456,877.425,2658.184,2599.142,0.9668
mixed,32,2,0.0625,4.0,256,32768,128,512,152,1373.78,1374.724,1372.98,-0.8484
mixed,32,2,0.0625,4.0,256,32768,256,1024,304,1374.036,1376.131,1374.068,0.015
mixed,32,2,0.0625,4.0,256,32768,512,2048,608,1375.524,1471.892,1375.795,0.0028
mixed,32,2,0.0625,4.0,256,32768,1024,4096,1216,1375.124,1685.702,1375.285,0.0005
mixed,32,2,0.0625,4.0,256,32768,2048,8192,2432,1560.275,1994.853,1534.564,-0.0592
mixed,32,2,0.0625,4.0,256,32768,4096,16384,4864,1745.015,2613.046,1690.068,-0.0633
mixed,32,2,0.0625,4.0,256,32768,8192,32768,9728,2112.053,2644.886,1999.924,-0.2104
mixed,32,2,0.0625,4.0,256,32768,16384,65536,19456,2852.12,2641.877,2618.039,
mixed,32,2,0.0625,4.0,1024,0,16384,65536,19456,736.736,1925.539,975.621,0.2009
mixed,32,2,0.0625,4.0,1024,512,16384,65536,19456,844.003,2039.638,1081.282,0.1985
mixed,32,2,0.0625,4.0,1024,2048,16384,65536,19456,964.771,2149.352,1204.915,0.2027
mixed,32,2,0.0625,4.0,1024,8192,16384,65536,19456,1449.749,2585.749,1695.572,0.2164
mixed,32,2,0.0625,4.0,1024,32768,128,512,152,2842.696,2854.581,2835.913,-0.5708
mixed,32,2,0.0625,4.0,1024,32768,256,1024,304,2842.664,2867.08,2848.376,0.2339
mixed,32,2,0.0625,4.0,1024,32768,512,2048,608,2860.232,2899.447,2854.569,-0.1444
mixed,32,2,0.0625,4.0,1024,32768,1024,4096,1216,2872.39,2949.271,2870.101,-0.0298
mixed,32,2,0.0625,4.0,1024,32768,2048,8192,2432,2903.56,3050.243,2911.238,0.0523
mixed,32,2,0.0625,4.0,1024,32768,4096,16384,4864,2974.037,3245.944,3039.24,0.2398
mixed,32,2,0.0625,4.0,1024,32768,8192,32768,9728,3084.214,3667.707,3212.282,0.2195
mixed,32,2,0.0625,4.0,1024,32768,16384,65536,19456,3328.107,4467.26,3575.528,0.2172
mixed,32,2,0.0625,4.0,4096,0,16384,65536,19456,1195.236,2329.207,1428.05,0.2053
mixed,32,2,0.0625,4.0,4096,512,16384,65536,19456,1394.149,2560.07,1633.601,0.2054
mixed,32,2,0.0625,4.0,4096,2048,16384,65536,19456,1690.884,2867.388,1925.336,0.1993
mixed,32,2,0.0625,4.0,4096,8192,16384,65536,19456,2812.2,3951.003,3046.119,0.2054
mixed,32,2,0.0625,4.0,4096,32768,128,512,152,6747.442,6760.046,6749.186,0.1383
mixed,32,2,0.0625,4.0,4096,32768,256,1024,304,6755.85,6785.248,6772.337,0.5608
mixed,32,2,0.0625,4.0,4096,32768,512,2048,608,6768.707,6812.293,6767.314,-0.032
mixed,32,2,0.0625,4.0,4096,32768,1024,4096,1216,6788.043,6876.098,6795.378,0.0833
mixed,32,2,0.0625,4.0,4096,32768,2048,8192,2432,6822.614,6961.553,6829.375,0.0487
mixed,32,2,0.0625,4.0,4096,32768,4096,16384,4864,6904.176,7173.844,6963.471,0.2199
mixed,32,2,0.0625,4.0,4096,32768,8192,32768,9728,7020.162,7592.277,7126.676,0.1862
mixed,32,2,0.0625,4.0,4096,32768,16384,65536,19456,7285.793,8389.204,7477.664,0.1739
pure,32,3,0.0938,4.0,0,0,16384,65536,20992,601.666,1703.509,607.712,0.0055
mixed,32,3,0.0938,4.0,16,0,16384,65536,20992,611.648,1715.204,619.632,0.0072
mixed,32,3,0.0938,4.0,16,512,16384,65536,20992,616.803,1720.755,614.77,-0.0018
mixed,32,3,0.0938,4.0,16,2048,16384,65536,20992,616.114,1718.324,620.275,0.0038
mixed,32,3,0.0938,4.0,16,8192,16384,65536,20992,939.954,1723.652,625.936,-0.4007
mixed,32,3,0.0938,4.0,16,32768,128,512,164,217.504,219.568,219.327,0.8833
mixed,32,3,0.0938,4.0,16,32768,256,1024,328,219.169,228.353,220.128,0.1045
mixed,32,3,0.0938,4.0,16,32768,512,2048,656,226.063,279.297,223.522,-0.0477
mixed,32,3,0.0938,4.0,16,32768,1024,4096,1312,231.521,283.617,232.127,0.0116
mixed,32,3,0.0938,4.0,16,32768,2048,8192,2624,326.799,549.569,281.283,-0.2043
mixed,32,3,0.0938,4.0,16,32768,4096,16384,5248,397.137,554.721,313.183,-0.5328
mixed,32,3,0.0938,4.0,16,32768,8192,32768,10496,416.449,1470.115,565.969,0.1419
mixed,32,3,0.0938,4.0,16,32768,16384,65536,20992,975.65,2854.518,1010.451,0.0185
mixed,32,3,0.0938,4.0,64,0,16384,65536,20992,623.138,1725.796,783.504,0.1454
mixed,32,3,0.0938,4.0,64,512,16384,65536,20992,666.05,1745.237,781.729,0.1072
mixed,32,3,0.0938,4.0,64,2048,16384,65536,20992,767.873,1842.499,785.793,0.0167
mixed,32,3,0.0938,4.0,64,8192,16384,65536,20992,906.307,2246.614,903.139,-0.0024
mixed,32,3,0.0938,4.0,64,32768,128,512,164,437.84,442.737,435.888,-0.3987
mixed,32,3,0.0938,4.0,64,32768,256,1024,328,436.545,483.697,426.834,-0.206
mixed,32,3,0.0938,4.0,64,32768,512,2048,656,453.682,481.938,444.338,-0.3307
mixed,32,3,0.0938,4.0,64,32768,1024,4096,1312,479.426,535.84,478.097,-0.0235
mixed,32,3,0.0938,4.0,64,32768,2048,8192,2624,520.77,754.24,587.283,0.2849
mixed,32,3,0.0938,4.0,64,32768,4096,16384,5248,533.39,749.171,741.233,0.9632
mixed,32,3,0.0938,4.0,64,32768,8192,32768,10496,931.844,1817.972,759.922,-0.194
mixed,32,3,0.0938,4.0,64,32768,16384,65536,20992,1210.629,1930.259,1399.459,0.2624
mixed,32,3,0.0938,4.0,256,0,16384,65536,20992,915.81,2619.574,2579.606,0.9765
mixed,32,3,0.0938,4.0,256,512,16384,65536,20992,927.313,2647.797,2587.974,0.9652
mixed,32,3,0.0938,4.0,256,2048,16384,65536,20992,930.019,2643.158,2594.037,0.9713
mixed,32,3,0.0938,4.0,256,8192,16384,65536,20992,934.961,2656.231,2595.894,0.9649
mixed,32,3,0.0938,4.0,256,32768,128,512,164,1372.754,1374.226,1373.236,0.3272
mixed,32,3,0.0938,4.0,256,32768,256,1024,328,1374.34,1374.482,1374.34,0.0
mixed,32,3,0.0938,4.0,256,32768,512,2048,656,1379.938,1469.122,1373.794,-0.0689
mixed,32,3,0.0938,4.0,256,32768,1024,4096,1312,1380.323,1688.677,1377.569,-0.0089
mixed,32,3,0.0938,4.0,256,32768,2048,8192,2624,1575.074,2000.55,1533.123,-0.0986
mixed,32,3,0.0938,4.0,256,32768,4096,16384,5248,1773.572,2611.127,1692.02,-0.0974
mixed,32,3,0.0938,4.0,256,32768,8192,32768,10496,2172.117,2640.566,2614.695,0.9448
mixed,32,3,0.0938,4.0,256,32768,16384,65536,20992,2960.984,2633.158,3845.64,
mixed,32,3,0.0938,4.0,1024,0,16384,65536,20992,772.704,1926.213,777.125,0.0038
mixed,32,3,0.0938,4.0,1024,512,16384,65536,20992,884.819,2038.02,885.699,0.0008
mixed,32,3,0.0938,4.0,1024,2048,16384,65536,20992,999.491,2154.389,1005.157,0.0049
mixed,32,3,0.0938,4.0,1024,8192,16384,65536,20992,1484.547,2586.234,1486.486,0.0018
mixed,32,3,0.0938,4.0,1024,32768,128,512,164,2842.921,2854.389,2847.29,0.381
mixed,32,3,0.0938,4.0,1024,32768,256,1024,328,2847.189,2868.663,2848.471,0.0597
mixed,32,3,0.0938,4.0,1024,32768,512,2048,656,2866.887,2894.533,2860.329,-0.2372
mixed,32,3,0.0938,4.0,1024,32768,1024,4096,1312,2877.591,2955.304,2879.814,0.0286
mixed,32,3,0.0938,4.0,1024,32768,2048,8192,2624,2909.689,3055.112,2918.341,0.0595
mixed,32,3,0.0938,4.0,1024,32768,4096,16384,5248,2977.942,3250.137,2980.807,0.0105
mixed,32,3,0.0938,4.0,1024,32768,8192,32768,10496,3103.336,3659.976,3106.392,0.0055
mixed,32,3,0.0938,4.0,1024,32768,16384,65536,20992,3365.575,4469.289,3369.606,0.0037
mixed,32,3,0.0938,4.0,4096,0,16384,65536,20992,1224.659,2326.999,1231.349,0.0061
mixed,32,3,0.0938,4.0,4096,512,16384,65536,20992,1426.081,2560.277,1432.03,0.0052
mixed,32,3,0.0938,4.0,4096,2048,16384,65536,20992,1724.663,2862.281,1728.659,0.0035
mixed,32,3,0.0938,4.0,4096,8192,16384,65536,20992,2850.152,3950.599,2849.334,-0.0007
mixed,32,3,0.0938,4.0,4096,32768,128,512,164,6748.447,6764.662,6769.076,1.2723
mixed,32,3,0.0938,4.0,4096,32768,256,1024,328,6764.498,6783.262,6761.3,-0.1704
mixed,32,3,0.0938,4.0,4096,32768,512,2048,656,6778.386,6818.512,6767.793,-0.264
mixed,32,3,0.0938,4.0,4096,32768,1024,4096,1312,6783.842,6856.416,6803.693,0.2735
mixed,32,3,0.0938,4.0,4096,32768,2048,8192,2624,6839.329,6976.64,6827.201,-0.0883
mixed,32,3,0.0938,4.0,4096,32768,4096,16384,5248,6889.958,7165.026,6897.681,0.0281
mixed,32,3,0.0938,4.0,4096,32768,8192,32768,10496,7020.704,7574.14,7022.594,0.0034
mixed,32,3,0.0938,4.0,4096,32768,16384,65536,20992,7281.396,8386.324,7286.002,0.0042
pure,32,4,0.125,4.0,0,0,16384,65536,22528,649.778,1700.914,660.978,0.0107
mixed,32,4,0.125,4.0,16,0,16384,65536,22528,659.233,1713.269,681.074,0.0207
mixed,32,4,0.125,4.0,16,512,16384,65536,22528,661.889,1715.604,670.992,0.0086
mixed,32,4,0.125,4.0,16,2048,16384,65536,22528,663.905,1718.578,671.792,0.0075
mixed,32,4,0.125,4.0,16,8192,16384,65536,22528,968.194,1720.468,967.107,-0.0014
mixed,32,4,0.125,4.0,16,32768,128,512,176,217.807,220.641,220.175,0.8355
mixed,32,4,0.125,4.0,16,32768,256,1024,352,220.623,227.89,219.392,-0.1693
mixed,32,4,0.125,4.0,16,32768,512,2048,704,225.457,280.128,221.824,-0.0665
mixed,32,4,0.125,4.0,16,32768,1024,4096,1408,231.409,284.945,235.041,0.0678
mixed,32,4,0.125,4.0,16,32768,2048,8192,2816,333.568,553.313,280.193,-0.2429
mixed,32,4,0.125,4.0,16,32768,4096,16384,5632,421.424,555.634,449.361,0.2082
mixed,32,4,0.125,4.0,16,32768,8192,32768,11264,449.392,1468.437,437.777,-0.0114
mixed,32,4,0.125,4.0,16,32768,16384,65536,22528,1038.611,2857.303,1017.57,-0.0116
mixed,32,4,0.125,4.0,64,0,16384,65536,22528,670.081,1726.548,804.915,0.1276
mixed,32,4,0.125,4.0,64,512,16384,65536,22528,702.274,1728.692,804.211,0.0993
mixed,32,4,0.125,4.0,64,2048,16384,65536,22528,807.49,1837.317,801.379,-0.0059
mixed,32,4,0.125,4.0,64,8192,16384,65536,22528,937.649,2247.942,912.403,-0.0193
mixed,32,4,0.125,4.0,64,32768,128,512,176,435.539,442.626,435.889,0.0495
mixed,32,4,0.125,4.0,64,32768,256,1024,352,436.26,485.488,427.472,-0.1785
mixed,32,4,0.125,4.0,64,32768,512,2048,704,457.089,478.142,443.234,-0.6581
mixed,32,4,0.125,4.0,64,32768,1024,4096,1408,477.633,534.033,478.32,0.0122
mixed,32,4,0.125,4.0,64,32768,2048,8192,2816,551.617,755.458,588.722,0.182
mixed,32,4,0.125,4.0,64,32768,4096,16384,5632,534.772,749.892,744.817,0.9764
mixed,32,4,0.125,4.0,64,32768,8192,32768,11264,988.738,1818.305,764.836,-0.2699
mixed,32,4,0.125,4.0,64,32768,16384,65536,22528,1284.611,1910.229,1387.428,0.1643
mixed,32,4,0.125,4.0,256,0,16384,65536,22528,977.395,2625.301,2577.575,0.971
mixed,32,4,0.125,4.0,256,512,16384,65536,22528,983.987,2638.869,2590.614,0.9708
mixed,32,4,0.125,4.0,256,2048,16384,65536,22528,994.996,2647.285,2595.223,0.9685
mixed,32,4,0.125,4.0,256,8192,16384,65536,22528,993.491,2644.293,2616.279,0.983
mixed,32,4,0.125,4.0,256,32768,128,512,176,1372.628,1376.132,1374.164,0.4384
mixed,32,4,0.125,4.0,256,32768,256,1024,352,1374.132,1375.7,1373.748,-0.2447
mixed,32,4,0.125,4.0,256,32768,512,2048,704,1374.579,1473.938,1377.794,0.0324
mixed,32,4,0.125,4.0,256,32768,1024,4096,1408,1375.665,1686.147,1375.637,-0.0001
mixed,32,4,0.125,4.0,256,32768,2048,8192,2816,1593.459,1994.325,1532.467,-0.1522
mixed,32,4,0.125,4.0,256,32768,4096,16384,5632,1803.86,2615.62,1691.878,-0.1379
mixed,32,4,0.125,4.0,256,32768,8192,32768,11264,2227.302,2646.342,2613.286,0.9211
mixed,32,4,0.125,4.0,256,32768,16384,65536,22528,3074.758,2648.518,3843.32,
mixed,32,4,0.125,4.0,1024,0,16384,65536,22528,823.252,1923.493,836.226,0.0118
mixed,32,4,0.125,4.0,1024,512,16384,65536,22528,928.629,2041.058,944.962,0.0147
mixed,32,4,0.125,4.0,1024,2048,16384,65536,22528,1048.273,2153.911,1065.429,0.0155
mixed,32,4,0.125,4.0,1024,8192,16384,65536,22528,1534.184,2583.926,1547.86,0.013
mixed,32,4,0.125,4.0,1024,32768,128,512,176,2843.143,2850.003,2835.371,-1.1329
mixed,32,4,0.125,4.0,1024,32768,256,1024,352,2848.819,2868.242,2844.12,-0.2419
mixed,32,4,0.125,4.0,1024,32768,512,2048,704,2868.262,2894.726,2857.157,-0.4196
mixed,32,4,0.125,4.0,1024,32768,1024,4096,1408,2882.215,2950.82,2878.21,-0.0584
mixed,32,4,0.125,4.0,1024,32768,2048,8192,2816,2928.715,3057.355,2926.74,-0.0154
mixed,32,4,0.125,4.0,1024,32768,4096,16384,5632,2991.37,3254.742,2986.92,-0.0169
mixed,32,4,0.125,4.0,1024,32768,8192,32768,11264,3127.48,3659.882,3139.876,0.0233
mixed,32,4,0.125,4.0,1024,32768,16384,65536,22528,3425.238,4474.156,3429.653,0.0042
mixed,32,4,0.125,4.0,4096,0,16384,65536,22528,1272.821,2323.205,1283.077,0.0098
mixed,32,4,0.125,4.0,4096,512,16384,65536,22528,1478.466,2559.207,1484.051,0.0052
mixed,32,4,0.125,4.0,4096,2048,16384,65536,22528,1768.145,2868.854,1786.976,0.0171
mixed,32,4,0.125,4.0,4096,8192,16384,65536,22528,2896.196,3946.679,2912.761,0.0158
mixed,32,4,0.125,4.0,4096,32768,128,512,176,6759.071,6796.124,6763.74,0.126
mixed,32,4,0.125,4.0,4096,32768,256,1024,352,6748.764,6769.856,6750.331,0.0742
mixed,32,4,0.125,4.0,4096,32768,512,2048,704,6782.047,6817.313,6785.281,0.0917
mixed,32,4,0.125,4.0,4096,32768,1024,4096,1408,6799.949,6859.762,6796.644,-0.0553
mixed,32,4,0.125,4.0,4096,32768,2048,8192,2816,6844.275,6964.771,6822.146,-0.1837
mixed,32,4,0.125,4.0,4096,32768,4096,16384,5632,6920.181,7179.456,6902.719,-0.0673
mixed,32,4,0.125,4.0,4096,32768,8192,32768,11264,7050.483,7598.066,7081.682,0.057
